GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
146793,21021,5057.677,527.9591298
146793,21051,78281.273,228.9045988
146793,21085,198558.7712,801.4456976
146794,21085,198558.7712,243.6530058
146794,21085,198558.7712,3558.282013
146794,21176,30456.9298,1981.828318
146794,21021,5057.677,3657.840531
146794,21085,198558.7712,3131.449867
146795,21085,198558.7712,18.6406952
146795,21085,198558.7712,3459.245154
146795,21085,198558.7712,1070.626779
146796,21085,198558.7712,5587.820114
146797,21085,198558.7712,4028.878273
146797,21085,198558.7712,2023.426013
146797,21085,198558.7712,893.2484037
146797,21085,198558.7712,1429.203794
146798,21085,198558.7712,896.5446466
146798,21085,198558.7712,5069.223633
146799,21085,198558.7712,3933.100096
146803,21007,57962.3527,3073.853905
146804,21007,57962.3527,3700.141561
146809,21031,20801.514,2860.246664
146809,21206,99006.8118,3750.13601
146810,21031,20801.514,467.1881658
146810,21206,99006.8118,1441.934969
146815,21169,62880.6776,1572.175248
146815,21169,62880.6776,800.1504469
146816,21169,62880.6776,2712.424991
146816,21169,62880.6776,3381.141462
146816,21169,62880.6776,1385.027875
146816,21169,62880.6776,878.7680402
146816,21169,62880.6776,4315.568715
146821,21092,34697.2478,2933.338714
146824,21092,34697.2478,256.4700908
146825,21092,34697.2478,3585.794831
146825,21161,82041.2259,3787.753492
146825,21177,97506.0682,1024.879569
147795,15105,228883.4519,4443.876715
147801,12058,205076.1787,47.81503941
147801,15080,146794.0242,6779.241036
147801,15008,186747.9705,401.0160983
147801,15080,146794.0242,1142.570674
147802,15080,146794.0242,8812.361955
147803,15080,146794.0242,1277.186437
147804,15080,146794.0242,533.5147933
147806,12047,71779.8046,1087.520946
147806,12047,71779.8046,5583.288685
147806,15117,130896.3709,2136.140626
147806,15117,130896.3709,3012.161291
147806,15117,130896.3709,1349.064769
147807,12047,71779.8046,2294.069712
147807,15117,130896.3709,951.5626091
147807,15117,130896.3709,568.8274568
147810,12060,86713.6515,4595.345515
147810,12055,208445.6931,673.0802862
147811,12060,86713.6515,1535.932693
147811,12055,208445.6931,5300.138069
147812,12055,208445.6931,1422.56595
147814,12060,86713.6515,7157.024538
147815,12060,86713.6515,622.3604805
147815,12060,86713.6515,1177.319844
147817,12055,208445.6931,3250.508603
147817,12055,208445.6931,56.32525258
147818,12055,208445.6931,269.0266536
147818,12055,208445.6931,2523.149589
147818,12055,208445.6931,5115.80265
147818,12055,208445.6931,1874.591722
147819,12055,208445.6931,1640.586454
147819,12055,208445.6931,3480.254081
147819,12055,208445.6931,4906.350285
147820,12055,208445.6931,7610.163274
147821,12055,208445.6931,514.6339611
147821,17001,62081.4432,5717.473938
147821,17001,62081.4432,396.5952812
147822,17001,62081.4432,810.1315393
147822,17001,62081.4432,5439.683727
147823,17001,62081.4432,6637.50332
147823,17001,62081.4432,3095.366962
147824,17001,62081.4432,3023.501654
147824,17001,62081.4432,3573.995212
147824,17001,62081.4432,4103.274036
147824,17001,62081.4432,742.09609
147824,17001,62081.4432,6868.010533
147825,17001,62081.4432,2232.190093
147825,17017,187326.3689,1105.956777
147825,17017,187326.3689,4267.601236
147825,17001,62081.4432,2135.816887
147825,17017,187326.3689,1546.796822
147826,17017,187326.3689,3358.795807
147826,17012,184106.992,1792.849002
147826,17012,184106.992,6547.43116
147826,17017,187326.3689,673.9441614
147827,17012,184106.992,7515.423177
147827,17012,184106.992,753.8043574
147827,17012,184106.992,1046.28536
147827,17012,184106.992,455.8565146
147827,17012,184106.992,9058.30337
147828,17012,184106.992,524.723043
147828,17012,184106.992,5786.836582
147828,17012,184106.992,297.0000704
147828,17012,184106.992,1284.187383
147828,17012,184106.992,2889.741707
147828,17031,37666.2989,992.845133
147828,17012,184106.992,5855.893827
147829,17012,184106.992,5274.531275
147830,17012,184106.992,5506.217095
147830,17012,184106.992,3372.206873
147830,17012,184106.992,426.1662249
147830,17012,184106.992,4151.782381
147830,17012,184106.992,1685.224353
147830,17012,184106.992,2290.632889
147830,17012,184106.992,1609.381236
147831,17012,184106.992,603.4947202
147831,17012,184106.992,1754.766527
147831,17025,98899.2549,4399.757319
147831,17012,184106.992,1932.099884
147832,17025,98899.2549,4462.448594
147835,17004,141371.4769,735.1774706
147836,17004,141371.4769,7000.466312
147841,17019,70470.6683,2679.432111
147842,17019,70470.6683,3973.62553
147842,17019,70470.6683,3723.354659
147842,17019,70470.6683,3797.121579
147845,17013,39480.3844,4456.705787
147845,17003,69256.4773,724.2463522
147845,17013,39480.3844,2709.69275
147845,17013,39480.3844,709.1975804
147845,17010,63332.94,1617.384367
147847,21051,78281.273,2239.471727
147847,21168,53500.9582,4500.901181
147852,21085,198558.7712,275.1544452
147852,21085,198558.7712,33.04126223
147852,21176,30456.9298,1595.197237
147853,21176,30456.9298,912.74079
147854,21085,198558.7712,3796.829364
147854,21176,30456.9298,3144.261571
147855,21085,198558.7712,931.1712833
147855,21085,198558.7712,505.0217102
147855,21085,198558.7712,68.14420446
147855,21085,198558.7712,2054.702383
147855,21085,198558.7712,2392.902534
147855,21085,198558.7712,3862.9789
147855,21085,198558.7712,3720.785072
147855,21085,198558.7712,989.8756678
147855,21085,198558.7712,1798.331792
147855,21085,198558.7712,2347.196592
147855,21085,198558.7712,146.9220999
147856,21085,198558.7712,2306.20195
147856,21085,198558.7712,3103.484507
147856,21085,198558.7712,1812.760563
147856,21085,198558.7712,1337.661218
147857,21085,198558.7712,1039.803392
147862,21007,57962.3527,3783.448707
147862,21007,57962.3527,1743.933663
147862,21007,57962.3527,2960.592191
147863,21007,57962.3527,1612.687789
147863,21007,57962.3527,73.75202343
147863,21007,57962.3527,3202.691636
147864,21007,57962.3527,2362.006225
147865,21007,57962.3527,1643.444338
147865,21031,20801.514,1386.668472
147867,21031,20801.514,1276.108651
147867,21146,30095.3987,391.4583029
147868,21031,20801.514,188.144308
147868,21146,30095.3987,2600.071819
147869,21146,30095.3987,2804.976378
147869,21206,99006.8118,7263.285731
147874,21169,62880.6776,11387.78063
147875,21169,62880.6776,273.2822922
148854,15105,228883.4519,3616.057343
148854,15105,228883.4519,388.7740289
148854,15105,228883.4519,2676.058746
148854,15105,228883.4519,519.4527455
148854,15105,228883.4519,583.1151937
148855,15105,228883.4519,4199.487804
148861,15080,146794.0242,510.7413352
148861,15080,146794.0242,4442.285929
148861,15080,146794.0242,5.060510509
148862,15080,146794.0242,2177.433037
148863,15080,146794.0242,4178.451787
148864,15117,130896.3709,3257.2964
148864,15080,146794.0242,199.6614997
148865,15117,130896.3709,3668.836566
148866,15117,130896.3709,7308.111942
148866,15117,130896.3709,3267.250739
148867,12047,71779.8046,1077.390592
148867,15117,130896.3709,3314.693736
148867,15117,130896.3709,2291.322316
148867,15117,130896.3709,2274.8282
148868,12060,86713.6515,3494.573977
148868,15117,130896.3709,2823.659309
148868,15117,130896.3709,2025.165336
148869,12060,86713.6515,3411.536217
148873,12060,86713.6515,6393.521921
148873,12060,86713.6515,795.2087093
148873,12060,86713.6515,828.745298
148873,12060,86713.6515,827.9518786
148874,12060,86713.6515,2763.056041
148874,12060,86713.6515,822.9542539
148875,12060,86713.6515,849.9574788
148876,12060,86713.6515,4717.998172
148876,12055,208445.6931,112.8081714
148878,12049,72157.4956,617.272672
148878,12055,208445.6931,5901.539029
148881,17014,40582.3114,338.6983976
148882,17014,40582.3114,2314.137752
148882,17001,62081.4432,3475.548592
148882,17014,40582.3114,2152.676045
148882,17001,62081.4432,451.4896318
148882,17014,40582.3114,3763.123775
148883,17001,62081.4432,117.2204855
148884,17017,187326.3689,4838.371255
148884,17017,187326.3689,4364.368459
148885,17017,187326.3689,3498.022351
148885,17017,187326.3689,599.7586787
148885,17017,187326.3689,1162.36135
148885,17012,184106.992,719.9083551
148885,17017,187326.3689,205.868728
148885,17017,187326.3689,1246.69813
148885,17017,187326.3689,5145.935889
148885,17017,187326.3689,1368.560266
148885,17017,187326.3689,10912.11408
148886,17012,184106.992,3276.487435
148886,17017,187326.3689,1795.218042
148886,17012,184106.992,3187.197101
148886,17017,187326.3689,4216.697354
148886,17012,184106.992,268.2797471
148886,17017,187326.3689,823.8180869
148886,17017,187326.3689,500.1410386
148887,17012,184106.992,3631.111679
148887,17031,37666.2989,472.0408787
148888,17031,37666.2989,3314.020282
148888,17012,184106.992,4725.255432
148888,17031,37666.2989,2912.062469
148888,17031,37666.2989,3409.876848
148888,17031,37666.2989,3241.45872
148888,17012,184106.992,1780.125029
148888,17031,37666.2989,1743.400722
148889,17012,184106.992,3563.60655
148889,17012,184106.992,1743.596923
148889,17012,184106.992,2355.226434
148889,17025,98899.2549,934.412397
148889,17012,184106.992,177.2964164
148889,17012,184106.992,2524.243774
148889,17012,184106.992,7744.183174
148889,17025,98899.2549,2136.076181
148890,17025,98899.2549,5262.010614
148895,17004,141371.4769,3711.304581
148895,17004,141371.4769,279.1286874
148895,17004,141371.4769,1968.545331
148895,17024,125103.4035,173.2415226
148895,17004,141371.4769,226.5058667
148895,17024,125103.4035,3528.926833
148895,17024,125103.4035,1350.877279
148896,17004,141371.4769,1652.28554
148896,17004,141371.4769,3709.728283
148898,17019,70470.6683,2158.783476
148898,17019,70470.6683,667.961246
148898,17019,70470.6683,1658.474645
148899,17019,70470.6683,7032.894598
148900,17019,70470.6683,4106.565688
148901,17013,39480.3844,982.4854934
148901,17019,70470.6683,4223.389875
148902,17013,39480.3844,478.2125848
148902,17013,39480.3844,539.2243343
148903,17013,39480.3844,5999.977311
148904,17013,39480.3844,485.1167456
148904,17010,63332.94,6455.257907
148904,17013,39480.3844,534.7071627
148906,21168,53500.9582,6078.430792
148910,21168,53500.9582,2687.075639
148911,21168,53500.9582,383.7683983
148911,21176,30456.9298,6322.576259
148912,21176,30456.9298,6424.091331
148912,21176,30456.9298,201.8759078
148913,21176,30456.9298,917.6888651
148913,21085,198558.7712,2074.406437
148913,21176,30456.9298,3547.710032
148913,21176,30456.9298,2735.219231
148914,21085,198558.7712,1481.184205
148914,21085,198558.7712,90.69792452
148914,21085,198558.7712,6447.882969
148914,21085,198558.7712,142.4132036
148915,21085,198558.7712,7253.82395
148916,21062,23824.8723,1248.33475
148916,21085,198558.7712,5418.88417
148917,21062,23824.8723,7740.97771
148918,21062,23824.8723,3711.413696
148918,21201,27504.3038,1855.700562
148919,21007,57962.3527,302.6686942
148919,21201,27504.3038,7868.754256
148920,21007,57962.3527,7098.511066
148921,21007,57962.3527,761.5959932
148922,21007,57962.3527,4794.897839
148923,21007,57962.3527,4046.662501
148924,21031,20801.514,5692.698377
148925,21031,20801.514,494.4437479
148925,21031,20801.514,4605.277345
148925,21070,16155.3656,972.0836093
148926,21031,20801.514,3830.738277
148926,21146,30095.3987,2927.038851
148927,21146,30095.3987,3608.81863
148928,21146,30095.3987,2668.514754
148928,21206,99006.8118,851.6486366
148928,21206,99006.8118,624.4991882
148928,21206,99006.8118,1302.813309
148928,21146,30095.3987,6381.953729
148928,21206,99006.8118,730.9719666
148928,21146,30095.3987,1805.190308
148929,21146,30095.3987,2860.118092
148929,21206,99006.8118,4083.64997
148930,21206,99006.8118,7083.759738
148931,21206,99006.8118,1194.100144
148933,21098,29189.165,1696.276304
148933,21169,62880.6776,6121.398852
148933,21206,99006.8118,1656.137906
148934,21169,62880.6776,850.3575872
148943,21177,97506.0682,1606.291776
148943,21177,97506.0682,4335.090668
148943,21177,97506.0682,1788.674053
149913,15105,228883.4519,231.1408163
149913,15008,186747.9705,5570.914926
149913,15008,186747.9705,2531.504312
149916,15008,186747.9705,2040.360926
149920,15080,146794.0242,3530.118854
149921,15080,146794.0242,1305.421025
149926,15117,130896.3709,2028.272079
149927,12060,86713.6515,347.7716539
149927,12060,86713.6515,342.1799971
149927,15117,130896.3709,632.8393791
149927,15117,130896.3709,294.5485783
149927,15117,130896.3709,491.7502903
149927,15117,130896.3709,1605.233071
149927,15117,130896.3709,311.7747441
149928,12060,86713.6515,622.1280292
149929,12060,86713.6515,2710.912394
149930,12060,86713.6515,7358.66677
149930,12060,86713.6515,553.2425543
149931,12060,86713.6515,3000.787712
149931,12060,86713.6515,3992.769655
149931,12049,72157.4956,1124.176942
149931,12060,86713.6515,1131.739866
149932,12060,86713.6515,2891.938959
149932,12060,86713.6515,4561.135267
149933,12060,86713.6515,952.7566084
149934,12060,86713.6515,2370.003822
149935,12049,72157.4956,4762.198792
149935,12060,86713.6515,414.2245996
149936,12049,72157.4956,537.6267831
149936,12049,72157.4956,2433.566593
149937,12049,72157.4956,4553.409643
149937,12049,72157.4956,585.1290707
149937,12049,72157.4956,6296.197897
149937,12055,208445.6931,507.6131241
149939,17005,37729.5239,37.04219343
149939,17021,24395.3006,2940.465258
149940,17014,40582.3114,2286.279086
149940,17021,24395.3006,4714.575792
149941,17014,40582.3114,6253.372665
149944,17017,187326.3689,6627.618122
149944,17017,187326.3689,444.0849915
149944,17017,187326.3689,915.7627833
149944,17017,187326.3689,275.1768245
149944,17017,187326.3689,191.0551445
149944,17017,187326.3689,104.0824341
149944,17017,187326.3689,287.4138081
149944,17017,187326.3689,11800.57313
149945,17017,187326.3689,1400.334971
149945,17017,187326.3689,2751.669179
149945,17017,187326.3689,1326.879753
149946,17017,187326.3689,1197.532372
149946,17017,187326.3689,3847.07711
149946,17017,187326.3689,1459.38116
149947,17031,37666.2989,7281.926848
149947,17017,187326.3689,4047.953786
149947,17031,37666.2989,1094.490273
149948,17031,37666.2989,2653.155088
149948,17031,37666.2989,2347.127809
149948,17012,184106.992,484.9101815
149948,17031,37666.2989,3414.683429
149948,17024,125103.4035,333.2834584
149948,17024,125103.4035,38.96848096
149948,17012,184106.992,106.6968745
149948,17012,184106.992,105.1271013
149948,17031,37666.2989,4789.210368
149948,17012,184106.992,6678.481705
149949,17024,125103.4035,3587.345321
149949,17025,98899.2549,3381.592179
149949,17012,184106.992,592.3634837
149953,17024,125103.4035,7567.491166
149954,17024,125103.4035,2565.862427
149954,17024,125103.4035,5008.39608
149955,17004,141371.4769,4293.475837
149955,17004,141371.4769,1043.978905
149955,17024,125103.4035,446.7866242
149956,17004,141371.4769,4221.540266
149956,17019,70470.6683,2595.40172
149957,17004,141371.4769,2627.870379
149957,17019,70470.6683,218.4828168
149957,17019,70470.6683,2864.469885
149957,17019,70470.6683,4006.068931
149958,17019,70470.6683,196.4970193
149960,17019,70470.6683,1269.101488
149961,17013,39480.3844,260.8223291
149961,17019,70470.6683,295.8472484
149961,17019,70470.6683,657.3705106
149961,17019,70470.6683,457.453644
149961,17013,39480.3844,3959.369938
149961,17019,70470.6683,2590.853436
149962,17013,39480.3844,6536.426754
149963,17010,63332.94,989.7096231
149964,17010,63332.94,274.7086369
149964,17010,63332.94,5814.116306
149964,21168,53500.9582,2634.235775
149965,21168,53500.9582,6692.965929
149965,21168,53500.9582,406.8632473
149965,21168,53500.9582,3430.249052
149965,21168,53500.9582,449.3149028
149966,21168,53500.9582,1162.592308
149966,21168,53500.9582,1216.587278
149966,21168,53500.9582,5182.823908
149967,21168,53500.9582,7651.686946
149968,21168,53500.9582,112.0353055
149968,21168,53500.9582,6199.436398
149969,21168,53500.9582,4711.991178
149971,21176,30456.9298,2673.740263
149971,21185,26204.8293,3775.402089
149973,21085,198558.7712,6118.948528
149976,21062,23824.8723,1751.57357
149977,21062,23824.8723,1610.08263
149977,21062,23824.8723,2695.023192
149977,21062,23824.8723,1088.54222
149977,21062,23824.8723,1861.013605
149977,21133,3055.7237,200.2597487
149977,21201,27504.3038,3196.576521
149977,21062,23824.8723,2117.910965
149977,21133,3055.7237,769.4155671
149978,21201,27504.3038,399.5844435
149978,21201,27504.3038,1289.078545
149987,21052,13469.9685,2712.133951
149987,21146,30095.3987,2830.903238
149987,21052,13469.9685,3267.366402
149988,21052,13469.9685,2758.484635
149988,21146,30095.3987,1216.354617
149989,21052,13469.9685,2324.174079
149989,21206,99006.8118,4068.0525
149990,21206,99006.8118,3588.420553
149990,21206,99006.8118,2134.944905
149990,21206,99006.8118,219.221948
149991,21206,99006.8118,6543.782422
149991,21206,99006.8118,3694.914239
149991,21206,99006.8118,1238.820578
149992,21206,99006.8118,1063.849962
149992,21098,29189.165,878.1302113
149992,21206,99006.8118,3157.296565
149992,21206,99006.8118,3863.637472
149992,21098,29189.165,321.9531994
149992,21206,99006.8118,2018.58231
149992,21206,99006.8118,511.2712777
150972,15008,186747.9705,300.6865406
150972,15008,186747.9705,6851.556394
