GRIDCODE,CVENTMUN,LONG_CARR_x_CELDA x CARRILES,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m)
243068,11015,2677394020,269167.3958
243069,11015,2677405035,269167.3958
243070,11015,2677416050,269167.3958
242008,11015,2665718120,269167.3958
242009,11015,2665729135,269167.3958
227199,11009,2501233791,82388.36505
229317,11009,2524550853,82388.36505
228258,11009,2512892322,82388.36505
227199,11009,2501233791,82388.36505
229317,11009,2524550853,82388.36505
229317,11009,2524550853,82388.36505
231434,11009,2547856906,82388.36505
230375,11009,2536198375,82388.36505
230376,11009,2536209384,82388.36505
229317,11009,2524550853,82388.36505
232493,11009,2559515437,82388.36505
231434,11009,2547856906,82388.36505
233552,11003,2569772656,325643.6286
232493,11003,2558120479,325643.6286
233552,11003,2569772656,325643.6286
228272,22014,5025179808,395724.3616
227212,22014,5001844968,395724.3616
227213,22014,5001866982,395724.3616
226153,22014,4978532142,395724.3616
225094,22014,4955219316,395724.3616
233563,22014,5141655882,395724.3616
233564,22014,5141677896,395724.3616
236730,11003,2604740190,325643.6286
236731,11003,2604751193,325643.6286
235670,11003,2593077010,325643.6286
235671,11003,2593088013,325643.6286
234611,11003,2581424833,325643.6286
233552,11003,2569772656,325643.6286
236731,11003,2604751193,325643.6286
238848,11003,2628044544,325643.6286
237789,11003,2616392367,325643.6286
237790,11003,2616403370,325643.6286
236731,11003,2604751193,325643.6286
236731,11003,2604751193,325643.6286
236732,11003,2604762196,325643.6286
236733,11003,2604773199,325643.6286
235674,11003,2593121022,325643.6286
242024,11003,2662990072,325643.6286
240965,11003,2651337895,325643.6286
239906,11003,2639685718,325643.6286
239907,11003,2639696721,325643.6286
238848,11003,2628044544,325643.6286
238848,11003,2628044544,325643.6286
243082,11003,2674631246,325643.6286
243083,11003,2674642249,325643.6286
242024,11003,2662990072,325643.6286
234621,22014,5164946694,395724.3616
233562,22014,5141633868,395724.3616
233563,22014,5141655882,395724.3616
235674,11003,2593121022,325643.6286
235675,11003,2593132025,325643.6286
235676,11003,2593143028,325643.6286
235677,11003,2593154031,325643.6286
235678,11003,2593165034,325643.6286
235679,11003,2593176037,325643.6286
234620,11003,2581523860,325643.6286
234621,11003,2581534863,325643.6286
245189,11015,2700756835,269167.3958
245190,11015,2700767850,269167.3958
244129,11015,2689080935,269167.3958
244130,11015,2689091950,269167.3958
243070,11015,2677416050,269167.3958
243071,11015,2677427065,269167.3958
247311,11014,2723883354,305742.4035
246249,11014,2712186486,305742.4035
246250,11014,2712197500,305742.4035
246251,11014,2712208514,305742.4035
246252,11014,2712219528,305742.4035
246253,11014,2712230542,305742.4035
246254,11014,2712241556,305742.4035
246255,11014,2712252570,305742.4035
245190,11014,2700522660,305742.4035
244130,11014,2688847820,305742.4035
243082,11003,2674631246,325643.6286
246257,11014,2712274598,305742.4035
245198,11014,2700610772,305742.4035
245199,11014,2700621786,305742.4035
245200,11014,2700632800,305742.4035
244141,11014,2688968974,305742.4035
243082,11014,2677305148,305742.4035
246255,11014,2712252570,305742.4035
246256,11014,2712263584,305742.4035
246256,11014,2712263584,305742.4035
246257,11014,2712274598,305742.4035
254719,11030,2809550570,465867.9632
254720,11030,2809561600,465867.9632
253661,11030,2797880830,465867.9632
252602,11030,2786200060,465867.9632
252603,11030,2786211090,465867.9632
251544,11030,2774530320,465867.9632
250485,11030,2762849550,465867.9632
251544,11014,2770505616,305742.4035
250485,11014,2758841790,305742.4035
249426,11014,2747177964,305742.4035
249427,11014,2747188978,305742.4035
249428,11014,2747199992,305742.4035
249429,11014,2747211006,305742.4035
249430,11014,2747222020,305742.4035
248371,11014,2735558194,305742.4035
248372,11014,2735569208,305742.4035
247313,11014,2723905382,305742.4035
247314,11014,2723916396,305742.4035
246255,11014,2712252570,305742.4035
247316,11014,2723938424,305742.4035
246257,11014,2712274598,305742.4035
258953,11030,2856251590,465867.9632
257894,11030,2844570820,465867.9632
257895,11030,2844581850,465867.9632
256836,11030,2832901080,465867.9632
256837,11030,2832912110,465867.9632
255778,11030,2821231340,465867.9632
254719,11030,2809550570,465867.9632
258953,11030,2856251590,465867.9632
250499,11033,2763755467,450667.0382
250498,11014,2758984972,305742.4035
250499,11014,2758995986,305742.4035
249437,11014,2747299118,305742.4035
249438,11014,2747310132,305742.4035
249439,11014,2747321146,305742.4035
248375,11014,2735602250,305742.4035
248376,11014,2735613264,305742.4035
248377,11014,2735624278,305742.4035
248378,11014,2735635292,305742.4035
247316,11014,2723938424,305742.4035
250499,11033,2763755467,450667.0382
250500,11033,2763766500,450667.0382
250501,11033,2763777533,450667.0382
251560,11033,2775461480,450667.0382
251561,11033,2775472513,450667.0382
250501,11033,2763777533,450667.0382
251561,11033,2775472513,450667.0382
251562,11033,2775483546,450667.0382
251562,11033,2775483546,450667.0382
251563,11033,2775494579,450667.0382
251563,11033,2775494579,450667.0382
251564,11033,2775505612,450667.0382
251564,11033,2775505612,450667.0382
229331,22011,5047804641,412474.7542
228272,22011,5024494992,412474.7542
228272,22014,5025179808,395724.3616
230391,22011,5071136301,412474.7542
229331,22011,5047804641,412474.7542
229332,22011,5047826652,412474.7542
227229,22007,5000628603,109453.0177
226169,22007,4977301183,109453.0177
226170,22007,4977323190,109453.0177
226169,22017,4979562873,139495.2225
225110,22017,4956246870,139495.2225
229348,22007,5047261436,109453.0177
228288,22007,5023934016,109453.0177
228289,22007,5023956023,109453.0177
227229,22007,5000628603,109453.0177
229348,22004,5046573392,332865.7405
229349,22004,5046595396,332865.7405
229348,22007,5047261436,109453.0177
229349,22007,5047283443,109453.0177
229349,22004,5046595396,332865.7405
229350,22004,5046617400,332865.7405
229351,22004,5046639404,332865.7405
229352,22004,5046661408,332865.7405
229353,22004,5046683412,332865.7405
229353,22004,5046683412,332865.7405
235707,22004,5186496828,332865.7405
234648,22004,5163194592,332865.7405
233589,22004,5139892356,332865.7405
232530,22004,5116590120,332865.7405
231471,22004,5093287884,332865.7405
230412,22004,5069985648,332865.7405
229353,22004,5046683412,332865.7405
238883,22004,5256381532,332865.7405
237824,22004,5233079296,332865.7405
237825,22004,5233101300,332865.7405
236766,22004,5209799064,332865.7405
235707,22004,5186496828,332865.7405
238883,22004,5256381532,332865.7405
242060,22013,5328466780,227589.5108
241001,22013,5305155013,227589.5108
239942,22013,5281843246,227589.5108
238883,22013,5258531479,227589.5108
242060,22013,5328466780,227589.5108
236766,22004,5209799064,332865.7405
236767,22004,5209821068,332865.7405
236768,22004,5209843072,332865.7405
235707,22004,5186496828,332865.7405
244178,22013,5375090314,227589.5108
244179,22013,5375112327,227589.5108
243119,22013,5351778547,227589.5108
243120,22013,5351800560,227589.5108
242060,22013,5328466780,227589.5108
245239,22002,5395748478,168990.2151
245238,22013,5398424094,227589.5108
245239,22013,5398446107,227589.5108
244179,22013,5375112327,227589.5108
244180,22013,5375134340,227589.5108
245239,22002,5395748478,168990.2151
245240,22002,5395770480,168990.2151
245240,22002,5395770480,168990.2151
264253,11030,2914710590,465867.9632
263193,11030,2903018790,465867.9632
263194,11030,2903029820,465867.9632
262134,11030,2891338020,465867.9632
261074,11030,2879646220,465867.9632
261075,11030,2879657250,465867.9632
260015,11030,2867965450,465867.9632
258953,11030,2856251590,465867.9632
258954,11030,2856262620,465867.9632
258955,11030,2856273650,465867.9632
258956,11030,2856284680,465867.9632
266372,11030,2938083160,465867.9632
265312,11030,2926391360,465867.9632
265313,11030,2926402390,465867.9632
264253,11030,2914710590,465867.9632
267431,11030,2949763930,465867.9632
267432,11030,2949774960,465867.9632
266372,11030,2938083160,465867.9632
268493,24050,6457256650,136732.2471
268492,11030,2961466760,465867.9632
268493,11030,2961477790,465867.9632
267432,11030,2949774960,465867.9632
267433,11030,2949785990,465867.9632
270611,24050,6508194550,136732.2471
269552,24050,6482725600,136732.2471
268493,24050,6457256650,136732.2471
271670,24050,6533663500,136732.2471
271671,24050,6533687550,136732.2471
270611,24050,6508194550,136732.2471
272730,24050,6559156500,136732.2471
271671,24050,6533687550,136732.2471
272730,24050,6559156500,136732.2471
272730,24050,6559156500,136732.2471
272737,24032,6554415584,268785.4075
271678,24032,6528965696,268785.4075
272737,24032,6554415584,268785.4075
271678,24032,6528965696,268785.4075
272764,24024,6552882336,305145.8943
271705,24024,6527440920,305145.8943
270646,24024,6501999504,305145.8943
270647,24024,6502023528,305145.8943
269588,24024,6476582112,305145.8943
269589,24024,6476606136,305145.8943
268530,24024,6451164720,305145.8943
272763,24024,6552858312,305145.8943
272764,24024,6552882336,305145.8943
266414,24027,6401129178,79918.90484
266415,24027,6401153205,79918.90484
265355,24027,6375684585,79918.90484
265356,24027,6375708612,79918.90484
266414,24027,6401129178,79918.90484
268530,24024,6451164720,305145.8943
268531,24024,6451188744,305145.8943
267472,24024,6425747328,305145.8943
266413,24024,6400305912,305145.8943
266414,24024,6400329936,305145.8943
263241,22003,5792091723,165526.9079
262182,22003,5768790546,165526.9079
262183,22003,5768812549,165526.9079
266415,24027,6401153205,79918.90484
264299,24027,6350312073,79918.90484
263240,24027,6324867480,79918.90484
263241,24027,6324891507,79918.90484
266415,24019,6399021885,85934.851
266416,24019,6399045904,85934.851
265357,24019,6373609783,85934.851
265358,24019,6373633802,85934.851
264299,24019,6348197681,85934.851
262183,22003,5768812549,165526.9079
261124,22003,5745511372,165526.9079
260065,22003,5722210195,165526.9079
260066,22003,5722232198,165526.9079
259007,22003,5698931021,165526.9079
207064,11041,2286193624,44159.04124
206005,11041,2274501205,44159.04124
204946,11041,2262808786,44159.04124
207064,11041,2286193624,44159.04124
201791,11038,2227369058,38650.09099
201791,11038,2227369058,38650.09099
224006,11027,2470114162,248331.5787
230387,22014,5071739418,395724.3616
229328,22014,5048426592,395724.3616
230387,22014,5071739418,395724.3616
251565,11033,2775516645,450667.0382
220820,11001,2429240820,190892.1905
222939,11017,2456118963,517757.2161
221880,11017,2444451960,517757.2161
220820,11017,2432773940,517757.2161
220821,11017,2432784957,517757.2161
222939,11017,2456118963,517757.2161
226118,11017,2491142006,517757.2161
226119,11017,2491153023,517757.2161
225058,11017,2479463986,517757.2161
225059,11017,2479475003,517757.2161
223999,11017,2467796983,517757.2161
222939,11017,2456118963,517757.2161
222940,11017,2456129980,517757.2161
227180,11017,2502842060,517757.2161
227181,11017,2502853077,517757.2161
226122,11017,2491186074,517757.2161
228239,11017,2514509063,517757.2161
227180,11017,2502842060,517757.2161
229297,11017,2526165049,517757.2161
228238,11017,2514498046,517757.2161
229297,11017,2526165049,517757.2161
229298,11017,2526176066,517757.2161
228239,11017,2514509063,517757.2161
232474,11017,2561166058,517757.2161
232475,11017,2561177075,517757.2161
231415,11017,2549499055,517757.2161
230356,11017,2537832052,517757.2161
229297,11017,2526165049,517757.2161
232475,11017,2561177075,517757.2161
233534,11017,2572844078,517757.2161
232475,11017,2561177075,517757.2161
234593,11015,2584041895,269167.3958
233534,11015,2572377010,269167.3958
240939,11037,2659243743,262554.9829
240940,11037,2659254780,262554.9829
240939,11020,2655147780,462592.2747
241997,11020,2666806940,462592.2747
243055,11020,2678466100,462592.2747
241996,11020,2666795920,462592.2747
241997,11020,2666806940,462592.2747
241997,11020,2666806940,462592.2747
241997,11020,2666806940,462592.2747
241998,11020,2666817960,462592.2747
240939,11020,2655147780,462592.2747
238824,11037,2635900488,262554.9829
237766,11037,2624223342,262554.9829
237766,11037,2624223342,262554.9829
238824,11037,2635900488,262554.9829
238825,11037,2635911525,262554.9829
237766,11037,2624223342,262554.9829
237766,11037,2624223342,262554.9829
237766,11037,2624223342,262554.9829
237766,11037,2624223342,262554.9829
237767,11037,2624234379,262554.9829
236708,11037,2612546196,262554.9829
236709,11037,2612557233,262554.9829
235650,11037,2600869050,262554.9829
235651,11037,2600880087,262554.9829
235651,11037,2600880087,262554.9829
234592,11037,2589191904,262554.9829
234592,11015,2584030880,269167.3958
234593,11015,2584041895,269167.3958
238823,11037,2635889451,262554.9829
238824,11037,2635900488,262554.9829
240940,11037,2659254780,262554.9829
239881,11037,2647566597,262554.9829
239882,11037,2647577634,262554.9829
238823,11037,2635889451,262554.9829
252570,14053,3549366210,590199.2845
251510,14053,3534470030,590199.2845
251511,14053,3534484083,590199.2845
252571,14053,3549380263,590199.2845
252570,14053,3549366210,590199.2845
252571,14053,3549380263,590199.2845
252571,14053,3549380263,590199.2845
252572,14053,3549394316,590199.2845
252572,14053,3549394316,590199.2845
252573,14053,3549408369,590199.2845
197534,16018,3164099612,128389.8563
197534,16018,3164099612,128389.8563
197534,16020,3164494680,73036.81822
197534,16018,3164099612,128389.8563
224036,22014,4931928504,395724.3616
227210,22014,5001800940,395724.3616
229328,22014,5048426592,395724.3616
228269,22014,5025113766,395724.3616
227210,22014,5001800940,395724.3616
233564,22014,5141677896,395724.3616
232505,22014,5118365070,395724.3616
231446,22014,5095052244,395724.3616
230387,22014,5071739418,395724.3616
233564,22014,5141677896,395724.3616
234623,22014,5164990722,395724.3616
234624,22014,5165012736,395724.3616
233564,22014,5141677896,395724.3616
235683,22014,5188325562,395724.3616
234624,22014,5165012736,395724.3616
236742,11032,2611737744,228538.9525
235683,11032,2600054856,228538.9525
238859,11032,2635092488,228538.9525
238860,11032,2635103520,228538.9525
237801,11032,2623420632,228538.9525
236742,11032,2611737744,228538.9525
242034,11032,2670119088,228538.9525
242035,11032,2670130120,228538.9525
240976,11032,2658447232,228538.9525
240977,11032,2658458264,228538.9525
239918,11032,2646775376,228538.9525
238859,11032,2635092488,228538.9525
245209,11033,2705390897,450667.0382
244150,11033,2693706950,450667.0382
244151,11033,2693717983,450667.0382
244151,11033,2693717983,450667.0382
243092,11033,2682034036,450667.0382
243092,11032,2681790944,228538.9525
243093,11032,2681801976,228538.9525
242034,11032,2670119088,228538.9525
243092,11033,2682034036,450667.0382
244151,11033,2693717983,450667.0382
251562,11033,2775483546,450667.0382
250503,11033,2763799599,450667.0382
249444,11033,2752115652,450667.0382
248385,11033,2740431705,450667.0382
247326,11033,2728747758,450667.0382
247327,11033,2728758791,450667.0382
246268,11033,2717074844,450667.0382
245209,11033,2705390897,450667.0382
253678,11033,2798829374,450667.0382
252619,11033,2787145427,450667.0382
252620,11033,2787156460,450667.0382
252621,11033,2787167493,450667.0382
251562,11033,2775483546,450667.0382
254736,11029,2809483344,249361.3504
253677,11029,2797803633,249361.3504
253678,11029,2797814662,249361.3504
260029,11033,2868899957,450667.0382
261087,11029,2879528523,249361.3504
261088,11029,2879539552,249361.3504
260029,11029,2867859841,249361.3504
258970,11029,2856180130,249361.3504
257911,11029,2844500419,249361.3504
257912,11029,2844511448,249361.3504
256853,11029,2832831737,249361.3504
